Net ID#, Size, Fitness, Red-Green to Grey Ratio, Effective Total Benefits, Avg Degree
25,50,0.7448067899036281,0.7037854584636137,19.32,3.64
31,50,0.7429272866039887,0.7022948114988291,19.32,3.68
27,50,0.7401513834156699,0.7068488187106914,19.12,5.32
1,50,0.7385603634943243,0.7123425649726933,18.92,5.32
4,50,0.7359437037672553,0.7278318213941128,18.4,5.28
36,50,0.7350289345875924,0.6534703253106054,20.58,3.68
35,50,0.734899821938094,0.717546078440209,18.68,3.68
11,50,0.7311282625015117,0.6179498191283346,21.54,5.32
6,50,0.7304499136076608,0.7423903249415292,17.84,3.68
7,50,0.7286327006687507,0.6896065582829471,19.36,3.64
9,50,0.7169593036112565,0.7073706872886515,18.56,3.64
24,50,0.7117066646362454,0.669426807873121,19.56,3.68
0,50,0.709742954840378,0.7192118987646734,18.04,3.64
23,50,0.7018640326635326,0.6400026446565085,20.2,3.68
3,50,0.6974387076036586,0.6364928889833197,20.2,3.68
15,50,0.691761976073701,0.6927909899691456,18.4,3.68
19,50,0.6906016458858776,0.7148397474058341,17.72,5.28
26,50,0.6887378087765743,0.6349966224786288,20.04,5.32
17,50,0.6872227770380102,0.6959465151440747,18.2,3.64
37,50,0.6845463951414964,0.6911216202637227,18.28,5.32
12,50,0.6806827535567321,0.6745461494495554,18.68,3.68
10,50,0.6789686617700317,0.6738622509987754,18.66,3.64
33,50,0.6779483880808843,0.6777819814902688,18.52,3.68
2,50,0.6734649538468905,0.6897640077158204,18.06,3.68
38,50,0.6585733117690857,0.6637665945244627,18.48,5.28
18,50,0.6553088516691107,0.6746887189768169,18.08,5.28
34,50,0.590387547645189,0.6002301639703982,18.76,3.68
22,50,0.55960248768622,0.421786753839521,23.32,4.4
5,50,0.27683134582623503,0.3745156118414632,18.08,4.04
21,50,0.2735628991533837,0.3807056579596637,17.82,3.96
8,50,0.12073604986928267,0.47027220152781907,11.58,3.2
10,50,0.946727875270243,0.7427396731125618,23.04,3.6
36,50,0.9246332344971024,0.7666759356820279,22.04,3.6
30,50,0.9226571997559918,0.7248717759577866,22.86,3.56
34,50,0.9225901347719326,0.7586225288018946,22.16,3.6
31,50,0.921628884499316,0.7614273291147959,22.08,3.64
37,50,0.9116507561653202,0.7397842870243576,22.3,3.56
3,50,0.9091199278771933,0.7582524121122565,21.86,3.64
6,50,0.9056351809237915,0.7563393014983053,21.82,3.56
22,50,0.9045974911744439,0.7416641434054612,22.1,3.56
7,50,0.8970949898944728,0.7295182906522304,22.18,3.56
39,50,0.8932270147268704,0.7648726860278946,21.36,3.56
2,50,0.8909818484145025,0.7478984697305777,21.66,3.6
17,50,0.8830202556279734,0.7526415345228733,21.38,3.6
23,50,0.8823049058862993,0.6929002950763242,22.6,3.64
20,50,0.8712784588441331,0.7909030197212327,20.32,3.6
33,50,0.8641646886574739,0.7018724329838841,22.0,3.6
32,50,0.8639838584349894,0.7393633163071429,21.22,3.6
19,50,0.8540035366151637,0.7322141830998894,21.14,3.6
9,50,0.8502689695982488,0.7483873752586574,20.72,3.6
27,50,0.8462889644661373,0.736263451200882,20.88,3.56
38,50,0.8436951276624212,0.6889453419077838,21.8,3.6
35,50,0.8319858418598262,0.7465711476206832,20.34,3.6
0,50,0.828352636124261,0.7299978601598867,20.6,3.64
26,50,0.8269996788317711,0.7198068657231614,20.78,3.6
24,50,0.8263597291558543,0.7152348948365765,20.86,3.6
16,50,0.8244987931599119,0.7276773952926411,20.56,3.6
12,50,0.8241554986559415,0.7524254885093724,20.04,3.6
13,50,0.8206236654109964,0.7349976592114099,20.32,3.56
25,50,0.815745316478976,0.7064195227975247,20.8,3.6
15,50,0.8121901677314707,0.7102272448616427,20.64,3.52
4,50,0.8096586987011779,0.7190304429703599,20.4,3.6
14,50,0.7942925299927794,0.7098028867488396,20.24,3.6
18,50,0.777020291350774,0.7158672846833711,19.72,3.6
1,50,0.7662496048744273,0.7136443943306141,19.52,3.6
29,50,0.7612490706044956,0.7013605812882787,19.66,3.52
28,50,0.752648766139721,0.7305257009797187,18.86,3.6
11,50,0.5,0.23907606790850067,23.26,5.32
21,50,0.4579384279815072,0.39367042204671876,19.1,3.96
5,50,0.4018316967284279,0.38876690602696795,17.92,4.04
8,50,0.22665950933801254,0.4892297201832305,11.84,3.2
0,50,0.8586566246224194,0.8274574643757795,21.92,3.44
33,50,0.8479729729729729,0.8766659211971141,20.74,3.28
20,50,0.8304515868154828,0.8578264521701674,20.68,3.28
19,50,0.8271204037083911,0.8122344663118832,21.46,3.44
17,50,0.8233030199770897,0.8254841940179513,21.12,3.24
14,50,0.8231513293515131,0.859266586631473,20.48,3.28
35,50,0.8228050917898506,0.8291049300640875,21.04,3.4
10,50,0.8227722236594435,0.8258786395584636,21.1,3.4
32,50,0.818305124113081,0.8287567467447886,20.94,3.44
13,50,0.815086908625991,0.8427596310463744,20.6,3.28
31,50,0.8121202249412096,0.8549553749437675,20.3,3.28
39,50,0.8112269611836483,0.8442776138016019,20.48,3.32
26,50,0.7996123377044366,0.7596085378415174,21.8,3.48
27,50,0.7980515176374623,0.8436409105592257,20.18,3.24
1,50,0.797405036970152,0.7621422449523935,21.7,3.44
25,50,0.7936258874347748,0.855064411922938,19.86,3.32
37,50,0.7929741430751596,0.7905456639686704,21.06,3.44
7,50,0.7917938628896952,0.8315283829449934,20.26,3.24
24,50,0.7845428745862918,0.7841941632843359,20.98,3.44
29,50,0.783441749420395,0.8369546226153308,19.96,3.24
4,50,0.775332739508228,0.7789869413178028,20.86,3.32
9,50,0.7740771413742371,0.8135050350676409,20.18,3.48
15,50,0.7723109637378065,0.8272098193005479,19.88,3.28
23,50,0.7678371710081924,0.8258328795988393,19.8,3.44
6,50,0.767496780783048,0.8137267656696959,20.02,3.32
36,50,0.7649533034549273,0.813714580850287,19.96,3.44
38,50,0.7639689141532671,0.8570668521247667,19.12,3.28
3,50,0.7594283371497911,0.8672842065713372,18.82,3.44
18,50,0.7590954800342893,0.8668658040035659,18.82,3.44
22,50,0.753509906352273,0.8322416002266197,19.34,3.44
30,50,0.7442452672171497,0.7919311398202195,19.88,3.28
2,50,0.7398787129241994,0.8076755333438485,19.48,3.28
16,50,0.7314384589658107,0.7811412286104789,19.78,3.24
12,50,0.7306310698176051,0.8183460394022856,19.06,3.28
28,50,0.6798075520650624,0.7629539654602635,18.9,3.28
34,50,0.6754683726220794,0.7574996016013813,18.9,3.48
11,50,0.5,0.24816415830014069,24.34,5.32
21,50,0.3683620908042829,0.3895141150785642,18.56,3.96
5,50,0.30369295008848457,0.3793558888679591,17.22,4.04
8,50,0.18604696729814618,0.4820258521571815,12.5,3.2
28,50,0.7716925962589825,0.7365037547108589,23.16,3.48
29,50,0.7630831685675551,0.6981226119055078,23.88,3.48
10,50,0.7532188841201717,0.7568306984522502,21.92,3.52
2,50,0.7530748575387842,0.7315604950491769,22.6,3.48
32,50,0.734123327579403,0.69518684262056,22.88,3.84
24,50,0.7314420092226229,0.7202605660293646,22.1,4.0
36,50,0.7277966733277368,0.6953395741585805,22.64,3.52
17,50,0.7277566889939502,0.743954240428182,21.32,3.56
31,50,0.7234398027596067,0.7077863100157856,22.14,4.04
25,50,0.7218567518335884,0.7513302824672958,20.9,3.48
0,50,0.7205671506848954,0.734809291756107,21.3,3.48
35,50,0.715859971251526,0.7430874182485416,20.9,3.56
20,50,0.7138714703645476,0.6983212684533022,22.04,4.44
6,50,0.7029182392981725,0.6655674778646969,22.52,3.48
7,50,0.6937970584704519,0.7282466705303174,20.48,3.52
21,50,0.6902990084274422,0.7308126178446518,20.28,3.48
18,50,0.6894221592730319,0.6315306744625695,22.94,3.52
4,50,0.6892454832631384,0.6799574514288084,21.62,7.44
19,50,0.6831757297349291,0.6981613514652841,20.9,3.52
23,50,0.6749651183549938,0.6544290522338599,21.78,3.48
3,50,0.6733380886759682,0.6816893648791853,20.98,4.92
34,50,0.6675245770987885,0.6633745525475225,21.26,3.52
30,50,0.6604246993481901,0.7059721476473833,19.84,5.4
37,50,0.6602557411755394,0.6585451169941389,21.12,3.52
39,50,0.6511222315015,0.6157565052906773,21.94,3.48
27,50,0.6394217842091916,0.6697284416657038,20.04,3.48
26,50,0.6318190191813958,0.6408426097011849,20.54,4.24
15,50,0.6312547202634731,0.5346160958394364,23.4,3.48
13,50,0.6101009412722578,0.5947668549595608,20.98,3.48
14,50,0.5597673494496398,0.3353269095587944,26.14,7.48
9,50,0.5400694119508928,0.12463391628538815,31.12,4.88
38,50,0.536224028976961,0.4445498482261896,22.3,5.2
16,50,0.4972216526947637,0.3031863886806121,24.68,3.52
12,50,0.4591728354441281,0.2612103139440531,24.4,3.52
22,50,0.45646325466710513,0.29583163090865283,23.36,5.64
33,50,0.45386266094420596,0.0695565764499952,29.4,3.68
11,50,0.45001521774357806,0.23608661065522873,24.74,5.32
1,50,0.40072855025422294,0.29886279809846283,21.2,4.52
5,50,0.3941191528659982,0.36499455828016203,19.16,4.04
8,50,0.2881853665976063,0.4656812660545308,12.48,3.2
12,50,0.9732963505529519,0.7011993455590917,26.22,3.8
22,50,0.9510237621531874,0.6993215282153268,25.66,3.68
29,50,0.9360052239196072,0.7335772357651241,24.5,3.68
33,50,0.9288888888888889,0.7339340471973954,24.3,3.68
2,50,0.9240931558345489,0.7207908883013574,24.46,3.68
11,50,0.9202063744765694,0.6915092478872495,25.0,3.72
32,50,0.9163555990364911,0.716754022457582,24.34,3.84
36,50,0.9149511091491478,0.6932394159612314,24.82,3.8
3,50,0.912433292225586,0.7237503511801748,24.08,3.68
23,50,0.9074293288171713,0.685834908159059,24.78,3.92
26,50,0.9064562886075044,0.6973546369368523,24.5,3.84
37,50,0.9034047817891053,0.7163148923223024,24.0,3.72
20,50,0.8989620362551185,0.7145008990309327,23.92,3.68
39,50,0.8945653581616332,0.7118353396169433,23.86,3.68
17,50,0.8938175161483766,0.7190909381246684,23.68,3.8
27,50,0.8894703405437332,0.6865208090006888,24.28,3.72
1,50,0.8876264301808869,0.7105935497975673,23.7,3.68
9,50,0.8863612652156847,0.7008703042003933,23.88,3.68
7,50,0.8811933938370635,0.7335808946028632,23.02,3.68
21,50,0.8797025461625237,0.6990639708893689,23.74,3.64
15,50,0.8787290631801515,0.7232956882136528,23.18,3.68
35,50,0.871803314369749,0.6748520806223811,24.06,3.72
38,50,0.8684037342606541,0.709730333060422,23.2,3.68
30,50,0.859099724914308,0.7001410776209572,23.16,3.8
0,50,0.8552606442139778,0.6872625942425721,23.34,3.68
34,50,0.853735082037895,0.6808522922087016,23.44,3.8
25,50,0.8462402899375476,0.6916416269920983,23.0,3.64
13,50,0.8447780821709956,0.7098260127278482,22.56,3.68
19,50,0.8335735473306808,0.6688497813199281,23.16,3.68
4,50,0.8290185675595076,0.6877830784331472,22.62,3.64
24,50,0.8287319340681888,0.6883397463654123,22.6,3.68
18,50,0.8135854934584283,0.673404615252502,22.52,3.64
10,50,0.8116651347374026,0.6837630724637529,22.24,3.8
14,50,0.8012546381440866,0.6464843276753733,22.78,3.68
6,50,0.8002627834377742,0.6761417517077402,22.1,3.68
28,50,0.7473950671629339,0.6304025934309585,21.68,3.64
16,50,0.47777777777777786,0.12100842998512976,25.62,5.84
31,50,0.4735957020037949,0.16491587661211718,24.54,5.08
5,50,0.42776553827074437,0.3838704131080292,18.48,4.04
8,50,0.28421826714028553,0.46941774360505,12.72,3.2
34,50,0.9649736057854573,0.6380412313233914,26.5,4.0
15,50,0.9574175824175825,0.6445436337922271,26.1,4.16
39,50,0.9518572906347352,0.632912574670901,26.26,4.44
29,50,0.9509316314762799,0.6008662084555233,27.12,4.12
12,50,0.9413085314548597,0.5827927103298431,27.34,4.16
37,50,0.9309113994739577,0.5935320557645201,26.74,4.12
1,50,0.9251169669972747,0.5903260333746823,26.66,4.12
3,50,0.9178811461379365,0.5718737970463744,26.96,4.0
36,50,0.9143949958057925,0.5884391476953474,26.4,4.44
24,50,0.9121946152959743,0.6020216011423561,25.96,4.16
17,50,0.9119469724531517,0.5677981338306537,26.9,4.2
25,50,0.9107482585827019,0.5925510816558057,26.18,4.44
27,50,0.8936766517628858,0.6078298703551437,25.26,4.16
23,50,0.8927488851625205,0.6133572783498356,25.08,4.16
30,50,0.8897413500866889,0.626090502069531,24.64,4.16
6,50,0.8859365975512061,0.5700591203640905,26.08,4.12
35,50,0.8854904587306207,0.593436027628431,25.42,4.44
20,50,0.8798969723628411,0.6041711154234056,24.96,4.44
26,50,0.8771758222650904,0.5666225872374043,25.92,4.2
38,50,0.87669373046354,0.6311507349871056,24.12,4.0
10,50,0.8720787365051937,0.5916096410980434,25.08,4.0
11,50,0.8669732829607432,0.6043034322179452,24.58,4.16
2,50,0.864152127718572,0.5601461488513277,25.72,5.6
18,50,0.8599557381537412,0.6142628438152877,24.1,4.08
19,50,0.8583056642782327,0.629146905371305,23.64,4.4
33,50,0.8560774449569544,0.602233616438452,24.32,4.04
7,50,0.8493455832459966,0.5756402268654444,24.86,4.12
32,50,0.845787847914544,0.6022468740476495,24.02,4.0
4,50,0.8447569079107209,0.5896003499074464,24.34,4.04
9,50,0.8387452110580508,0.6071215790539292,23.68,4.12
22,50,0.8248616968347657,0.60190834617935,23.42,4.4
13,50,0.824827493120768,0.5780260571989945,24.08,4.0
14,50,0.8237646345467282,0.5732947180793645,24.18,4.0
28,50,0.8142373145315999,0.5495410709868768,24.56,4.12
21,50,0.7854198048015844,0.5943733519780177,22.48,4.2
0,50,0.7341458551986444,0.5411492213429004,22.46,6.32
31,50,0.43161583308272006,0.1766016120027658,23.74,5.08
5,50,0.42365903714952013,0.37200753851295654,18.1,4.04
16,50,0.41895604395604397,0.1184797526772865,24.98,5.84
8,50,0.3155562407535666,0.45048523411901015,12.78,3.2
18,50,1.0,0.6013918473424135,29.16,4.2
17,50,0.967910607851681,0.5842353813526848,28.7,4.24
4,50,0.9611684158236562,0.5691156149083259,29.02,4.2
0,50,0.9596166715791932,0.5743041775573837,28.78,4.24
10,50,0.9343519672152601,0.5424959151076404,29.08,4.2
24,50,0.9260511646534919,0.5662759029522755,27.94,4.24
37,50,0.9196691464056491,0.5758122752814567,27.38,4.16
28,50,0.9078239283531166,0.5946347858697365,26.3,4.2
38,50,0.9055182546574756,0.5781171751461452,26.82,4.2
26,50,0.9026106795761304,0.5687777603930356,27.06,4.16
14,50,0.8857065587471831,0.5696253764986179,26.46,4.2
1,50,0.8847555983594821,0.5687401974751481,26.46,4.16
29,50,0.8822800700591629,0.529954591135616,27.78,4.2
20,50,0.8780563286402454,0.5741120329310639,26.04,4.24
25,50,0.8769522127372317,0.5482106659362433,26.94,4.28
32,50,0.874155924547659,0.5478187961457771,26.86,4.24
11,50,0.8663366998017761,0.5466206752918294,26.64,4.16
12,50,0.862029670034913,0.5801983921229978,25.28,4.24
34,50,0.8617246892249799,0.5589101119927856,26.04,4.2
33,50,0.8611074426056599,0.5467278700556688,26.46,4.28
9,50,0.8586261637241173,0.510700647231842,27.68,4.2
39,50,0.8564465675058905,0.5434948990418045,26.42,4.2
2,50,0.8542237179696255,0.5585609771478057,25.8,4.28
7,50,0.8539524231490547,0.5804183392373702,25.0,4.2
35,50,0.8526591327312169,0.5836364884817415,24.84,4.2
6,50,0.8517184182915826,0.5302498567964024,26.74,4.2
36,50,0.8505670901997582,0.5728452039001342,25.16,4.16
13,50,0.8467708150008839,0.5494126293453978,25.88,4.24
22,50,0.8463264773738798,0.5429188082780868,26.1,4.24
19,50,0.8247692820704745,0.561545110341976,24.7,4.2
21,50,0.8173015219250248,0.5374587570217519,25.32,4.24
23,50,0.8070971770932842,0.5412262178536879,24.84,4.28
30,50,0.7935999536572529,0.5253461625352518,24.96,4.24
3,50,0.7798176010793723,0.5152809213660065,24.86,4.2
15,50,0.7679336310406235,0.5279871407042938,24.0,4.24
27,50,0.7405104312138118,0.4715070559884801,25.12,4.2
16,50,0.42102137767220904,0.13597865299804066,26.5,5.84
31,50,0.4082914796570858,0.18161504321617947,24.42,5.08
5,50,0.37415292849595194,0.36872589455369037,16.5,4.04
8,50,0.3641746953644957,0.4749620695359983,12.32,3.2
14,50,0.968314071999708,0.5885307692699895,30.74,4.2
11,50,0.9126340375417951,0.6086779746785963,27.88,4.12
29,50,0.9068436440944216,0.5911605124172601,28.32,5.2
1,50,0.9036718241010603,0.5773366597681197,28.72,4.16
33,50,0.9036465980072338,0.5847582624413908,28.44,4.12
3,50,0.8972291838173463,0.5942711504720763,27.84,4.12
2,50,0.890658758840183,0.5999069056898836,27.38,4.16
34,50,0.8878551544973511,0.5747505130635079,28.22,4.24
7,50,0.88364885452115,0.5668027730355972,28.36,5.16
21,50,0.8826636265197256,0.602516094262561,26.98,5.2
22,50,0.8789385337566428,0.5929239212904069,27.2,5.16
23,50,0.876661804504355,0.5853182241256408,27.4,4.16
36,50,0.8760593220338984,0.620352078118469,26.06,5.2
37,50,0.8751157724171676,0.5709994095446068,27.88,4.24
10,50,0.8742866546008305,0.5627198127034548,28.16,4.08
15,50,0.8742810195564141,0.5786718747565768,27.56,4.12
28,50,0.8700113917191854,0.5791713209199142,27.38,4.16
0,50,0.8651760945640639,0.5838899972467498,27.02,4.12
6,50,0.8641989147408917,0.5855682625344997,26.92,4.08
35,50,0.859702320548126,0.581052456256932,26.92,4.16
9,50,0.85876155827355,0.6003207879815059,26.16,4.24
13,50,0.8523987500558153,0.5870157816106747,26.42,4.12
26,50,0.8511794945621396,0.6012171138778317,25.84,4.2
38,50,0.8508788188382406,0.5631485467132101,27.26,5.2
17,50,0.8498131315135797,0.5716529388521961,26.9,4.16
18,50,0.8445170113479052,0.5455891530324724,27.68,5.2
