Net ID#, Size, Fitness, Red-Green to Grey Ratio, Effective Total Benefits, Avg Degree
18,20,0.5147827973317425,4.280952380952381,4.7,2.7
10,20,0.47296816530180597,3.6025000000000005,4.8,3.0
9,20,0.47274038722273437,3.6,4.8,2.9
17,20,0.4643125982970877,3.5075000000000003,4.8,2.6
4,20,0.45916264439503224,3.8900000000000006,4.6,3.0
13,20,0.4553517002006616,5.275,3.95,2.6
8,20,0.4345828916640784,1.2055916305916305,5.7,2.8
11,20,0.4266977601822225,3.3141666666666665,4.7,2.5
0,20,0.4200000000000001,1.0455357142857142,5.7,2.6
19,20,0.4130294484516513,5.029999999999999,3.85,2.7
12,20,0.3374347849666467,3.2125,4.3,2.6
14,20,0.33502087965724814,4.173809523809523,3.85,2.5
6,20,0.3316497640869895,4.575833333333334,3.65,2.8
2,20,0.3293237160366612,3.562499999999999,4.1,2.3
3,20,0.29815608221703993,4.31797619047619,3.6,2.4
7,20,0.9679218818519917,4.371071428571428,6.2,2.8
10,20,0.8818181818181818,4.3917857142857155,5.7,2.9
9,20,0.858717156467276,4.1746428571428575,5.85,2.8
5,20,0.8113641384943442,3.7745833333333336,6.1,2.9
6,20,0.7848068637920239,3.4641666666666664,6.35,2.9
8,20,0.7770740508892733,3.430833333333333,6.35,2.9
15,20,0.6946662002430312,3.506666666666667,5.8,3.0
18,20,0.6938201100001001,4.090833333333333,5.05,2.8
1,20,0.6546197698902341,3.569166666666667,5.5,2.8
17,20,0.5874114157742687,4.298333333333334,4.2,2.8
14,20,0.5449294841109106,3.7233333333333336,4.7,3.0
19,20,0.46712416353392894,3.1528174603174604,5.0,2.9
4,20,0.46363636363636374,2.236468253968254,6.15,2.8
3,20,0.4111032815915532,3.5383333333333327,4.2,2.8
0,20,0.40773699732531704,3.053571428571429,4.8,2.8
13,20,0.37772531441751145,3.0809523809523807,4.6,2.9
16,20,0.32990389218249444,3.2275000000000005,4.15,2.9
12,20,0.28096623338365795,3.016547619047619,4.15,2.8
11,20,0.2680204668476568,3.352619047619048,3.65,2.5
2,20,0.14271642670398046,2.8516666666666666,3.6,2.3
9,20,0.7971859165343715,4.156428571428572,6.5,2.8
19,20,0.7959183673469388,5.266666666666667,5.5,2.9
5,20,0.7191135854554944,3.729047619047619,6.5,2.8
0,20,0.6045142977270068,5.000912698412699,4.8,2.8
4,20,0.5067493887492583,3.9071428571428575,5.3,2.9
8,20,0.5043975879284581,3.6708333333333334,5.5,2.7
12,20,0.49127783249088963,3.934166666666667,5.2,2.8
15,20,0.48960019386046405,3.701547619047619,5.4,3.0
6,20,0.4765612136162123,3.518452380952381,5.5,2.9
11,20,0.45461210820147835,4.515476190476191,4.5,2.8
18,20,0.4512459573569115,3.6591666666666667,5.25,2.8
16,20,0.4343209654085412,3.287222222222222,5.5,2.8
10,20,0.41145796117198596,4.111666666666666,4.65,2.9
17,20,0.3722338379711758,3.2825,5.2,2.9
7,20,0.36064415109931924,2.5487499999999996,5.8,2.8
3,20,0.3409598578356598,4.1726190476190474,4.25,2.8
1,20,0.32321106247339865,3.07,5.15,2.9
13,20,0.286933680459549,3.4300000000000006,4.65,2.8
14,20,0.2736881021246982,2.8547619047619044,5.1,3.0
2,20,0.0,2.529583333333333,4.05,2.3
7,20,1.0,4.9608333333333325,6.15,2.8
18,20,0.7428744368183924,3.6975000000000002,6.1,2.9
15,20,0.6109225651606381,3.0776190476190473,6.05,2.9
5,20,0.5390079582298203,3.1168452380952383,5.7,2.9
6,20,0.5131405532864542,3.451190476190477,5.3,2.9
9,20,0.49441976504273866,3.4717857142857143,5.2,2.9
1,20,0.4909490925933724,2.9282142857142857,5.65,3.0
16,20,0.45605604446502995,2.8072619047619045,5.6,2.8
13,20,0.4433670891405954,3.6766666666666667,4.8,2.8
4,20,0.441211208893006,4.016071428571428,4.5,2.9
11,20,0.41847235673080974,2.7308928571428575,5.5,2.9
17,20,0.3782053981220262,3.4001190476190475,4.75,3.0
19,20,0.3760389911154155,2.921666666666667,5.15,2.9
8,20,0.36496062992125994,4.266666666666667,3.95,2.8
14,20,0.3348983115078529,3.1774999999999993,4.75,2.8
3,20,0.3187976335845719,2.6858333333333335,5.1,3.0
0,20,0.2967388100551601,3.215,4.55,2.8
12,20,0.29510295170322964,3.0897619047619047,4.65,2.7
2,20,0.20234430923407293,2.554523809523809,4.7,2.3
10,20,0.11363636363636363,2.390595238095238,4.45,2.9
14,20,0.6891891891891891,4.1274999999999995,5.25,2.8
11,20,0.6717438261001321,2.783234126984127,6.4,2.9
3,20,0.6635432122873783,2.9710119047619044,6.2,2.9
9,20,0.6060982625145908,3.2891666666666675,5.7,2.9
18,20,0.5762604824838898,2.945615079365079,5.9,2.9
10,20,0.5631823200442151,3.0027380952380947,5.8,2.9
0,20,0.5298990155977845,2.7004166666666665,5.95,2.8
4,20,0.4928487952425964,3.7108333333333325,4.9,2.9
5,20,0.4521320119783625,2.3266071428571427,6.0,3.0
16,20,0.44819271032953095,3.8600000000000008,4.6,2.9
6,20,0.37382285217081745,3.057380952380952,5.05,2.9
7,20,0.34493525910144573,3.4371428571428573,4.6,2.7
1,20,0.33454771176828085,2.2324603174603173,5.65,2.9
15,20,0.30698429022001816,2.1195833333333334,5.65,2.8
19,20,0.3065274519380556,2.228392857142857,5.55,2.7
12,20,0.29570286312465105,2.626785714285714,5.15,3.0
17,20,0.24324324324324326,2.07991341991342,5.45,2.7
13,20,0.23607764622289193,2.936011904761905,4.65,2.9
8,20,0.2350539384873969,3.0425000000000004,4.55,2.8
2,20,0.1178552771178446,2.3411904761904756,4.75,2.3
0,20,0.8389720898570455,3.4990476190476185,5.65,2.7
1,20,0.7758620689655171,4.25,5.0,2.8
17,20,0.6536460411727423,4.001666666666667,4.8,2.7
7,20,0.565520469003075,2.625833333333333,5.4,2.9
12,20,0.5524446315814179,2.2432341269841265,5.6,2.8
13,20,0.5246993908593696,2.3550595238095244,5.45,2.8
3,20,0.5128412478580313,3.1038095238095234,4.95,2.8
9,20,0.5089122027651933,3.5679166666666666,4.65,2.8
8,20,0.44720927912490327,3.6017857142857146,4.45,2.8
18,20,0.4331286237412266,3.053690476190476,4.75,2.9
14,20,0.37932442900401403,3.606825396825397,4.25,2.7
6,20,0.36959020915002005,3.1594047619047627,4.5,2.8
19,20,0.3636428722330461,2.3276190476190477,5.0,2.8
5,20,0.35742690899274654,2.2986309523809525,5.0,2.6
15,20,0.3539723245933194,3.247380952380952,4.4,2.9
11,20,0.3148596863923382,2.100119047619048,5.0,2.8
10,20,0.3059474836271449,2.7822023809523815,4.55,2.8
4,20,0.22413793103448254,1.9182539682539683,4.85,2.7
2,20,0.16798842750170184,2.7016666666666667,4.2,2.3
16,20,0.14975323349217154,2.616626984126984,4.2,2.9
10,20,0.8097964376590332,4.530833333333334,5.5,2.8
13,20,0.6333333333333334,5.180833333333333,4.65,2.8
18,20,0.6221178312781367,2.8825000000000003,5.75,2.9
12,20,0.5765903307888041,3.3151785714285706,5.4,3.1
3,20,0.53359757291055,2.850952380952381,5.5,2.8
6,20,0.4920238794284596,2.6994642857142854,5.45,2.8
8,20,0.4911202453187185,3.099444444444444,5.25,2.8
16,20,0.48483069093756104,3.4666666666666663,5.05,2.8
11,20,0.40177138383245253,2.8601190476190483,5.1,2.9
5,20,0.3876688197298885,4.092142857142857,4.45,2.9
14,20,0.3745840673321589,2.8975,5.0,2.8
7,20,0.2643570170287726,3.0380357142857144,4.6,3.2
1,20,0.2641808573106284,2.42875,4.9,2.9
2,20,0.250352319436289,3.3583333333333334,4.4,4.3
19,20,0.206654922685457,2.788452380952381,4.55,2.9
17,20,0.16760618516343695,2.550952380952381,4.55,3.3
4,20,0.13668036797807773,2.768333333333333,4.35,2.8
9,20,0.130495204541006,2.8320833333333333,4.3,2.8
0,20,0.09999999999999994,2.139761904761905,4.55,2.7
15,20,0.08165329157695568,2.636388888888889,4.25,2.9
16,20,0.6293103448275863,3.633452380952381,4.9,2.8
14,20,0.5659061683401456,2.675,5.6,2.8
6,20,0.5587018135397668,2.188670634920635,6.1,2.8
1,20,0.5244028905350493,2.7730952380952383,5.25,2.8
2,20,0.5,1.0302897102897102,7.05,2.8
9,20,0.49833748436587655,2.2783333333333333,5.65,2.9
3,20,0.4900582209097729,2.594285714285715,5.25,2.9
13,20,0.4834268696416836,2.6046428571428573,5.2,2.8
8,20,0.4746979090022927,2.918253968253968,4.8,3.2
5,20,0.47002987439955635,2.041190476190476,5.75,2.8
11,20,0.438782648902686,2.0580357142857144,5.55,2.8
0,20,0.39349170530326255,2.809642857142857,4.45,2.8
7,20,0.37241870006719147,2.340873015873016,4.85,3.7
4,20,0.3663619155094067,2.5337500000000004,4.6,2.8
17,20,0.337751435897095,1.8910912698412699,5.15,2.9
15,20,0.3363268091227092,2.51202380952381,4.45,2.8
19,20,0.29468856867822885,2.1605952380952385,4.6,2.9
18,20,0.2654495132226902,2.2327777777777778,4.35,3.1
10,20,0.2569588439544837,2.143690476190476,4.4,2.8
12,20,0.24743405569507876,2.3185119047619045,4.15,3.1
0,20,0.8741843662079398,2.7652380952380953,6.35,2.9
3,20,0.7461324972889938,2.2712499999999998,6.25,2.9
17,20,0.7119230802422485,2.6761904761904765,5.65,2.9
19,20,0.6887915194747647,2.195416666666667,6.05,2.9
11,20,0.6427653632826814,3.0144047619047623,4.95,2.9
14,20,0.6268243927743885,2.9412500000000006,4.95,2.9
16,20,0.6224489795918368,3.342619047619048,4.5,2.9
13,20,0.612554224798312,2.6884523809523806,5.15,3.0
9,20,0.6011616099245184,2.214722222222222,5.6,2.9
1,20,0.5984200259451441,2.670416666666667,5.1,2.9
18,20,0.5867123297677337,2.991309523809524,4.7,3.0
15,20,0.5672596118459814,2.152797619047619,5.5,2.9
6,20,0.5371911508844691,1.8275,5.7,2.9
10,20,0.5296932033605278,2.7296428571428573,4.7,2.9
8,20,0.5226477859120338,1.8075865800865807,5.65,2.9
5,20,0.5137973454844127,2.047936507936508,5.35,2.9
4,20,0.4252273152614296,2.250238095238095,4.7,2.9
7,20,0.29591836734693877,1.0480673493173494,5.35,3.0
2,20,0.27566960632676735,2.125833333333333,4.1,2.8
12,20,0.10972509225058781,1.551607142857143,3.9,3.1
10,20,0.9583333333333333,2.959424603174603,6.2,3.0
6,20,0.8049182428025716,2.8335714285714286,5.7,2.9
11,20,0.7479376300506226,2.341904761904762,6.35,3.0
8,20,0.7219013012826485,2.8876190476190473,5.2,3.1
7,20,0.7044085220037888,2.2040476190476186,6.4,3.0
1,20,0.6718851905338675,2.626706349206349,5.45,3.0
17,20,0.6026788487220099,2.769285714285714,4.85,2.9
4,20,0.5839195316624741,2.6414880952380955,5.0,3.0
14,20,0.5824889748128825,2.6910714285714286,4.9,2.9
5,20,0.5164300521755332,2.016488095238095,5.85,2.8
3,20,0.5109834544551073,2.7479166666666663,4.45,2.9
9,20,0.5074963508183483,2.446190476190476,5.0,3.0
2,20,0.4149197180036649,2.529047619047619,4.4,2.9
15,20,0.3927519099972048,2.179583333333333,4.95,3.0
18,20,0.3274257352712815,1.9594047619047614,5.05,3.1
16,20,0.2899129243144195,2.18297619047619,4.45,3.0
12,20,0.23748311282959095,1.782797619047619,4.95,3.0
0,20,0.19791666666666669,1.681686507936508,4.95,2.8
19,20,0.1299234836485605,1.774126984126984,4.45,2.9
13,20,0.11384670331376746,1.9726190476190475,4.0,3.0
18,20,1.0,2.5079761904761906,7.85,3.1
4,20,0.7002050861361769,2.3631547619047617,6.35,3.2
9,20,0.6848728465955705,2.379603174603175,6.15,3.1
19,20,0.6792698933552093,2.2070039682539684,7.0,3.1
5,20,0.5660103910308996,2.5070238095238095,4.6,3.3
10,20,0.529450369155045,2.2121031746031745,5.85,3.1
2,20,0.5061252392671587,2.226626984126984,5.6,3.1
3,20,0.49999179655455306,2.27577380952381,5.3,3.2
17,20,0.4972737216297509,2.2041071428571426,5.65,3.1
11,20,0.4833087229969921,2.174166666666667,5.7,3.1
1,20,0.4592616899097619,2.2650396825396824,5.05,3.1
0,20,0.4318840579710147,2.312380952380953,4.6,3.3
15,20,0.3876292042657919,1.938571428571429,6.2,3.0
16,20,0.29910308996445223,1.9842460317460326,5.3,3.2
14,20,0.24580803937653795,1.9552777777777777,5.05,3.2
12,20,0.2011320754716977,1.8033730158730155,5.5,3.2
7,20,0.15836204539239784,1.8090277777777775,5.15,3.3
8,20,0.11333333333333341,1.7823809523809526,4.95,3.1
6,20,0.06331966092425478,1.806547619047619,4.45,2.9
13,20,0.057793273174733054,1.8662499999999997,4.1,3.0
2,20,0.7384615384615385,2.6952380952380954,5.45,3.1
15,20,0.7172680692738689,2.6823611111111108,5.35,3.0
0,20,0.5876161323237205,1.7810714285714286,7.15,3.2
19,20,0.5855661997276301,2.015257936507936,6.45,3.0
10,20,0.5594549302620834,2.1278968253968253,5.95,3.2
16,20,0.5557356665138203,1.863869047619048,6.7,3.1
4,20,0.5125778862849909,1.6829365079365075,6.95,3.2
5,20,0.4847824141202583,1.996468253968254,5.85,3.1
18,20,0.41206371631697886,1.818214285714286,5.9,2.9
1,20,0.39898171212815964,2.0108928571428573,5.25,3.2
3,20,0.36922539894990336,1.8085119047619045,5.65,3.0
11,20,0.33534030368249795,1.6481349206349207,5.9,3.0
7,20,0.3219144638187653,1.7377380952380954,5.55,3.1
14,20,0.3210667856390428,1.6847023809523811,5.7,3.1
17,20,0.3091256218854091,1.624126984126984,5.8,3.0
8,20,0.30670252361890815,1.6869642857142857,5.6,3.0
6,20,0.2997422265184468,2.2513095238095238,3.9,3.0
12,20,0.21867577135822658,1.645297619047619,5.15,3.2
13,20,0.19857921646225155,1.7712698412698409,4.65,3.0
9,20,0.1692307692307692,1.5868452380952383,5.0,3.1
19,20,0.9460261811190591,3.3411904761904765,6.75,3.0
15,20,0.7842824426555943,3.2616666666666667,6.05,3.0
17,20,0.6723569181128869,2.231845238095238,6.7,3.0
11,20,0.6632653061224489,3.568452380952381,5.1,2.9
2,20,0.6395544505228933,2.3944841269841266,6.35,3.0
18,20,0.5733788553449031,2.6314285714285712,5.75,3.1
16,20,0.5510086756860566,1.8927579365079363,6.5,2.9
14,20,0.5266355121312852,2.7783333333333333,5.35,3.1
12,20,0.42971863229110274,2.155429292929292,5.6,2.9
1,20,0.40409219188254913,1.9186309523809526,5.75,3.0
6,20,0.38966903451137025,2.0297619047619047,5.55,3.0
10,20,0.37755102040816335,1.4631547619047618,6.15,3.1
3,20,0.3411727438013574,2.1692857142857145,5.15,3.0
8,20,0.3396560807025177,1.862142857142857,5.5,3.0
7,20,0.31810217372028965,2.1580753968253967,5.05,2.9
4,20,0.3005942053837104,1.525808080808081,5.7,2.9
0,20,0.2868320445880294,1.6397222222222219,5.5,3.1
13,20,0.2582705790054439,1.8202182539682543,5.15,3.1
5,20,0.21723825949277623,2.377857142857143,4.3,3.1
9,20,0.16629315075290768,1.5188690476190476,5.05,3.1
6,20,0.9818181818181819,3.4535119047619047,7.0,3.0
15,20,0.9261101183451904,3.192619047619048,7.1,2.9
0,20,0.7806482165462577,2.743214285714286,7.0,2.9
4,20,0.6513638355979634,3.2817857142857134,5.45,3.0
7,20,0.6282192435838884,2.4297023809523806,6.65,3.0
10,20,0.6085333594892247,2.1997023809523815,6.9,3.0
8,20,0.5696308647689342,2.896904761904762,5.6,3.0
17,20,0.5615217211393753,2.9966666666666666,5.4,3.0
13,20,0.5612522950261918,2.867321428571429,5.6,2.9
12,20,0.5524154863309926,2.3546428571428573,6.35,3.0
18,20,0.5393751398471721,2.5011904761904766,6.05,2.9
11,20,0.5238992303424687,2.4465476190476196,6.05,3.1
3,20,0.519645424200534,2.977202380952381,5.2,3.1
5,20,0.5020389334526697,2.080476190476191,6.5,3.0
1,20,0.46113816951673936,2.4175396825396827,5.75,3.1
16,20,0.4148119994237529,2.6712499999999997,5.1,2.9
14,20,0.3082838568087566,2.551904761904762,4.7,3.0
2,20,0.2984426005903465,2.6134523809523804,4.55,3.0
19,20,0.29499155552967204,2.312380952380952,5.0,3.0
9,20,0.0,1.6880952380952383,4.35,3.1
14,20,0.7434364460164804,2.7823015873015877,6.8,3.0
18,20,0.6976744186046511,4.083333333333333,5.5,3.0
6,20,0.6755268086364022,3.086547619047619,6.25,3.0
4,20,0.6178242222326156,2.970833333333333,6.1,3.0
8,20,0.5890457689428815,2.412142857142858,6.45,3.0
17,20,0.5391741327955767,3.574404761904762,5.25,2.9
5,20,0.5213427767102274,3.0122619047619046,5.65,2.9
3,20,0.5102053221089197,2.778888888888889,5.8,3.0
2,20,0.4722123697002707,2.5272619047619047,5.85,3.1
19,20,0.45828761692375525,2.869404761904762,5.5,3.0
1,20,0.44172279267768244,1.8419642857142857,6.3,3.1
12,20,0.4247439501926049,3.053095238095238,5.2,3.0
0,20,0.4038262018767491,2.1804761904761905,5.85,3.0
10,20,0.3904505009802679,2.6433333333333335,5.4,2.9
9,20,0.3255813953488372,1.5478373015873017,6.05,3.0
13,20,0.3122087882150208,2.659325396825397,5.05,2.9
16,20,0.29910906914686924,2.5928968253968248,5.05,3.1
11,20,0.27757165836779996,2.306785714285714,5.2,3.0
15,20,0.21415380040535575,2.633809523809524,4.65,2.9
7,20,0.15859027790542068,2.057222222222222,4.9,3.0
3,20,0.8911418682557992,3.5607341269841264,6.6,3.0
4,20,0.7939177427449207,3.7574999999999994,5.95,3.0
13,20,0.7437095023898103,3.030595238095238,6.55,2.9
17,20,0.7272727272727273,3.8963095238095242,5.5,3.0
14,20,0.6835825304027215,2.663511904761905,6.7,3.1
9,20,0.6163629789574464,2.8886309523809524,6.15,3.0
5,20,0.5894132603458142,2.562261904761905,6.4,3.1
10,20,0.5846491487978724,3.0307142857142857,5.85,2.9
2,20,0.5644359917852002,3.6160714285714284,5.1,3.0
15,20,0.43374734491232414,2.8412499999999996,5.4,2.9
16,20,0.4290117055338787,2.380059523809524,5.9,3.0
8,20,0.3989439371408571,2.395734126984127,5.75,2.9
11,20,0.3592275755044898,2.550912698412698,5.4,3.0
0,20,0.3561030442536218,2.2730952380952383,5.7,4.4
18,20,0.34836741043072156,2.2429563492063496,5.7,3.0
6,20,0.3074612361828959,2.5705952380952377,5.15,2.9
12,20,0.3068181818181817,1.9482539682539681,5.85,3.0
19,20,0.24393357604893315,2.0574404761904757,5.45,3.0
1,20,0.23836923450141753,2.2128571428571426,5.25,3.1
7,20,0.1087215579230409,2.371845238095238,4.5,3.0
2,20,0.8793134026513193,3.6002380952380952,8.0,3.1
9,20,0.7534246575342467,3.9093650793650787,6.65,3.2
13,20,0.6571306275124903,3.763809523809523,6.15,3.1
19,20,0.5479811859262881,3.766111111111112,5.35,3.3
8,20,0.5356050165464279,2.9123809523809525,6.45,3.2
14,20,0.5124250950477968,2.46827380952381,6.9,3.2
0,20,0.5,1.2915422077922076,8.45,3.1
17,20,0.46836665562869884,2.524484126984127,6.5,3.1
6,20,0.4461299843856,2.7666666666666666,6.0,3.2
4,20,0.4351878462958732,2.7452380952380957,5.95,3.3
3,20,0.421473141998089,2.960317460317461,5.55,3.2
1,20,0.4189302437393056,2.6601190476190473,5.95,3.1
12,20,0.31963764178827997,2.427142857142857,5.55,3.1
7,20,0.3031332116674472,2.161428571428572,5.8,3.1
16,20,0.2931171642182613,2.1089880952380957,5.8,3.3
15,20,0.28908172868830817,2.554047619047619,5.15,3.2
10,20,0.28668712706920496,2.4339285714285714,5.3,4.3
